source_document_id	id	user	word_id	name	latitude	longitude	population	gazetteer	gazref	type	country	location_type	remarks	person	is_main_location	near_main_location	position_wrt_main	dbpedia	dbpedia_id
12266	13998	"Katie McDonough"	"w139 w145 w148"	"Gulf of Venice"	45.25	13	0	geonames	3164595	GULF		"real, existing < 1800"		false	false	false	east	"Gulf of Venice"	2453870
12266	13999	"Katie McDonough"	w266	Bari	41.11148	16.8554	0	geonames	3182351	PPLA	IT	"real, existing < 1800"		false	false	false	south	Bari	44784
12514	13074	"Laure Philip"	w23	Nangis	48.55535	3.01306	0	geonames	2990992	PPL	FR	"real, existing < 1800"		false	true	false		Nangis	3272675
12514	13075	"Laure Philip"	w31	Nangis	48.55535	3.01306	0	geonames	2990992	PPL	FR	"real, existing < 1800"		false	true	false		Nangis	3272675
12514	13076	"Laure Philip"	w63	France	46	2	0	geonames	3017382	PCLI	FR	"real, existing < 1800"		false	false	false	"contains main location"	France	5843419
12514	13077	"Laure Philip"	w78	Brie	48.66661	2.99976	0	geonames	8521427	AREA	FR	"real, existing < 1800"		false	false	false	"contains main location"	"Brie, Somme"	15668489
12514	13079	"Laure Philip"	w95	"Arrondissement de Sens"	48.16667	3.33333	0	geonames	2975049	ADM3	FR	"real, existing < 1800"		false	false	false	"contains main location"	Sens	1105285
12514	13080	"Laure Philip"	w150	Paris	48.85341	2.3488	0	geonames	2988507	PPLC	FR	"real, existing < 1800"		false	false	true		Paris	22989
12514	13872	"Katie McDonough"	w23	Nangis	48.55535	3.01306	0	geonames	2990992	PPL	FR	"real, existing < 1800"		false	true	false		Nangis	3272675
12514	13873	"Katie McDonough"	w31	Nangis	48.55535	3.01306	0	geonames	2990992	PPL	FR	"real, existing < 1800"		false	true	false		Nangis	3272675
12514	13874	"Katie McDonough"	w63	France	46	2	0	geonames	3017382	PCLI	FR	"real, existing < 1800"		false	false	false	"contains main location"	France	5843419
12514	13875	"Katie McDonough"	w78	Brie	48.66661	2.99976	0	geonames	8521427	AREA	FR	"real, existing < 1800"		false	false	false	"contains main location"		
12514	13876	"Katie McDonough"	w95	Sens	48.2	3.28333	0	geonames	2975050	PPLA3	FR	"real, existing < 1800"		false	false	false	"contains main location"	"Roman Catholic Archdiocese of Sens"	6812535
12514	13877	"Katie McDonough"	w150	Paris	48.85341	2.3488	0	geonames	2988507	PPLC	FR	"real, existing < 1800"		false	false	false	"south east"	Paris	22989
12581	12546	"Katie McDonough"	w274	"Oka River"	56.33122	43.98007	0	geonames	516091	STM	RU	"real, existing < 1800"		false	false	false	"inside main location"		
12581	12550	"Katie McDonough"	w101	Russia	60	100	0	geonames	2017370	PCLI	RU	"real, existing < 1800"		false	false	false	"contains main location"		
12581	12553	"Katie McDonough"	w23	Vorotynsk	54.47107	36.05333	0	geonames	471795	PPL	RU	"real, existing < 1800"	https://en.wikipedia.org/wiki/Vorotynsk,_Peremyshlsky_District,_Kaluga_Oblast	false	true	false		"Vorotynsk, Peremyshlsky"	
12581	12555	"Katie McDonough"	w34	Vorotynsk	54.47107	36.05333	0	geonames	471795	PPL	RU	"real, existing < 1800"	https://en.wikipedia.org/wiki/Vorotynsk,_Peremyshlsky_District,_Kaluga_Oblast	false	true	false			
12581	12557	"Katie McDonough"	w251	Severia								"real, existing < 1800"	https://en.wikipedia.org/wiki/Severia	false	false	false	west		
12581	12558	"Katie McDonough"	w176	"Ryazanskaya Oblast’"	54.25	40.5	0	geonames	500059	ADM1	RU	"real, historical"		false	false	false	"north east"	"Ryazan Oblast"	480943
12665	12623	"Katie McDonough"	w112	Bethlehem	31.70487	35.20376	0	geonames	284315	PPL	PS	biblical		false	false	true			
12665	12624	"Katie McDonough"	w87	Palestine	31.92157	35.20329	0	geonames	6254930	PCLS	PS	biblical		false	false	false	"contains main location"	"State of Palestine"	241405
12665	12625	"Katie McDonough"	w144	Jerusalem	31.76904	35.21633	0	geonames	281184	PPLA	IL	biblical		false	false	true		Jerusalem	16043
12665	12626	"Katie McDonough"	w23	Tekoa	31.63701	35.21496	0	geonames	7870610	PPL	PS	biblical	"Israeli/Palestinian? https://en.wikipedia.org/wiki/Tuqu%27"	false	true	false		"Tekoa, Gush Etzion"	4786657
12665	12627	"Katie McDonough"	w33	Tekoa	31.63701	35.21496	0	geonames	7870610	PPL	PS	biblical		false	true	false		"Tekoa, Gush Etzion"	4786657
12665	12628	"Katie McDonough"	w41	Tekoa	31.63701	35.21496	0	geonames	7870610	PPL	PS	biblical		false	true	false		"Tekoa, Gush Etzion"	4786657
12665	12629	"Katie McDonough"	w51	Tekoa	31.63701	35.21496	0	geonames	7870610	PPL	PS	biblical		false	true	false		"Tekoa, Gush Etzion"	4786657
12665	14122	"Laure Philip"	w23	Tuqu'	31.63645	35.21448	0	geonames	7870419	PPL	PS	"real, existing < 1800"		false	true	false		Tuqu'	13956939
12665	14123	"Laure Philip"	w33	Tuqu'	31.63645	35.21448	0	geonames	7870419	PPL	PS	"real, existing < 1800"		false	true	false		Tuqu'	13956939
12665	14124	"Laure Philip"	w41	Tuqu'	31.63645	35.21448	0	geonames	7870419	PPL	PS	"real, existing < 1800"		false	true	false		Tuqu'	13956939
12665	14125	"Laure Philip"	w51	Tuqu'	31.63645	35.21448	0	geonames	7870419	PPL	PS	"real, existing < 1800"		false	true	false		Tuqu'	13956939
12665	14126	"Laure Philip"	w87	Palestine	31.92157	35.20329	0	geonames	6254930	PCLS	PS	"real, existing < 1800"		false	false	false	"contains main location"	"State of Palestine"	241405
12665	14127	"Laure Philip"	w112	Bethlehem	31.70487	35.20376	0	geonames	284315	PPL	PS	"real, existing < 1800"		false	false	false	north	Bethlehem	4312
12665	14128	"Laure Philip"	w144	Jerusalem	31.76904	35.21633	0	geonames	281184	PPLA	IL	"real, existing < 1800"		false	false	false	north	Jerusalem	16043
12665	14129	"Laure Philip"	w261										"not identified"	false	false	false			
12767	12136	"Katie McDonough"	w197	"Taurus Mountains"	36.98617	32.96645	0	geonames	298930	MTS	TR	"real, existing < 1800"		false	false	false	"contains main location"	"Taurus Mountains"	596736
12767	12143	"Katie McDonough"	"w1068 w1073"	Anatolia	39	35	0	geonames	323835	RGN	TR	"real, existing < 1800"	"dbpedia should be https://en.wikipedia.org/wiki/Anatolia"	false	false	false	"contains main location"	Turkey	11125639
12767	12145	"Katie McDonough"	"w1416 w1421 w1424"	Cyprus	35.00304	32.98791	0	geonames	146670	ISL	CY	"real, existing < 1800"		false	false	false	south	Cyprus	5593
12767	12284	"Laure Philip"	w23	Isauria	37.25	32.75	0	geonames	311196	RGNH	TR	"real, historical"	https://fr.wikipedia.org/wiki/Isaurie	false	true	false		isauria	
12767	12285	"Laure Philip"	w32	Isauria	37.25	32.75	0	geonames	311196	RGNH	TR	"real, historical"	https://fr.wikipedia.org/wiki/Isaurie	false	true	false		isauria	
12767	12287	"Laure Philip"	w65	Asia	29.84064	89.29688	0	geonames	6255147	CONT		"real, existing < 1800"		false	false	false	"contains main location"	Asia	689
12767	12288	"Laure Philip"	w89	Anatolia	39	35	0	geonames	323835	RGN	TR	"real, historical"	"Pamphilia is now eastern anatolia https://en.wikipedia.org/wiki/Pamphylia"	false	false	true		"Eastern Anatolia Region"	8318358
12767	12289	"Laure Philip"	w111	"Cilicia (Roman province)"	36.9171	34.89966	0	geonames	8378491	ADM1H	TR	"real, historical"		false	false	true		"Cilicia (Roman province)"	21475409
12767	12290	"Laure Philip"	w197	"Taurus Mountains"	36.98617	32.96645	0	geonames	298930	MTS	TR	"real, existing < 1800"		false	false	true		"Taurus Mountains"	596736
12767	12291	"Laure Philip"	w497	Isauria	37.25	32.75	0	geonames	311196	RGNH	TR	"real, historical"	https://fr.wikipedia.org/wiki/Isaurie	false	true	false		isauria	
12767	12292	"Laure Philip"	w620	Silifke	36.37778	33.93444	0	geonames	300808	PPLA2	TR	"real, historical"	https://en.wikipedia.org/wiki/Seleucia_(Pamphylia)	false	false	false	"inside main location"	"Seleucia (theme)"	31380692
12767	12293	"Laure Philip"	w723	Isauria	37.25	32.75	0	geonames	311196	RGNH	TR	"real, historical"	https://fr.wikipedia.org/wiki/Isaurie	false	true	false		isauria	
12767	12294	"Laure Philip"	w803	Istanbul	41.01384	28.94966	0	geonames	745044	PPLA	TR	"real, existing < 1800"		false	false	true		Istanbul	3391396
12767	12295	"Laure Philip"	w1036	Syria	35	38	0	geonames	163843	PCLI	SY	"real, existing < 1800"		false	false	false	"south east"	Syria	7515849
12767	12296	"Laure Philip"	w1054	Iran	32	53	0	geonames	130758	PCLI	IR	"real, existing < 1800"		false	false	false	"south east"	Iran	14653
12767	12297	"Laure Philip"	"w1068 w1073"	"Western Asia"	25.83945	43.24219	0	geonames	7729897	RGN		"real, existing < 1800"		false	false	true		Asia	689
12767	12298	"Laure Philip"	w1187	Isauria	37.25	32.75	0	geonames	311196	RGNH	TR	"real, historical"	https://fr.wikipedia.org/wiki/Isaurie	false	true	false			
12767	12299	"Laure Philip"	w1324	Anatolia	39	35	0	geonames	323835	RGN	TR	"real, historical"	"Itch was not found, may refer to anatolia."	false	false	false	"contains main location"	"Central Anatolia Region (statistical)"	44981423
12767	12300	"Laure Philip"	w1424	Cyprus	35	33	0	geonames	146669	PCLI	CY	"real, existing < 1800"	"dbpedia did not pick up Cyprus: https://en.wikipedia.org/wiki/Cyprus"	false	false	false	south	Cyprus	5593
12767	12301	"Laure Philip"	w1641	Silifke	36.37778	33.93444	0	geonames	300808	PPLA2	TR	"real, historical"	"Seleucia https://en.wikipedia.org/wiki/Seleucia_(Pamphylia)"	false	false	false	"inside main location"	Silifke	3298437
12767	12302	"Laure Philip"	w1672	Silifke	36.37778	33.93444	0	geonames	300808	PPLA2	TR	"real, historical"	seleucia	false	false	false	"inside main location"	Silifke	3298437
12767	12303	"Laure Philip"	w1755	Anatolia	39	35	0	geonames	323835	RGN	TR	"real, historical"	"Itch not found, may be Anatolia."	false	false	true		"Central Anatolia Region"	8318325
12767	14059	"Katie McDonough"	w23	Isauria	37.25	32.75	0	geonames	311196	RGNH	TR	"real, historical"	"dbpedia should be https://en.wikipedia.org/wiki/Isauria"	false	true	false		Isauria	
12767	14060	"Katie McDonough"	w32	Isauria	37.25	32.75	0	geonames	311196	RGNH	TR	"real, historical"	"dbpedia should be https://en.wikipedia.org/wiki/Isauria"	false	true	false		Isauria	
12767	14061	"Katie McDonough"	w65	Asia	29.84064	89.29688	0	geonames	6255147	CONT		"real, existing < 1800"		false	false	false	"contains main location"	Asia	18760745
12767	14062	"Katie McDonough"	w89	Pamphylia	36.98333	31.08333	0	geonames	322848	RGN	TR	"real, historical"		false	false	false	"contains main location"	"Lycia et Pamphylia"	
12767	14063	"Katie McDonough"	w111	Cilicie	36.79169	33.11279	0	geonames	8261117	RGN	TR	"real, historical"		false	false	false	"contains main location"		
12767	14064	"Katie McDonough"	w620	Seleucie	0.0	0.0	0					"real, historical"		false	false	false	"inside main location"		
12767	14065	"Katie McDonough"	w803	Istanbul	41.01384	28.94966	0	geonames	745044	PPLA	TR	"real, historical"		false	false	false	"contains main location"	"Constantinople Vilayet"	31796611
12767	14066	"Katie McDonough"	w1036	Syria	35	38	0	geonames	163843	PCLI	SY	"real, existing < 1800"		false	false	true		Syria	
12767	14067	"Katie McDonough"	w1054	Iran	32	53	0	geonames	130758	PCLI	IR	"real, historical"	PERSIA	false	false	false	east	Iran	
12767	14068	"Katie McDonough"	w1641	Séleucie								"real, historical"		false	false	false	"inside main location"		
12767	14069	"Katie McDonough"	w1672	Sīlkī	37.04603	44.08569	0	geonames	91417	PPL	IQ	"real, existing < 1800"	"not same period, but close: https://en.wikipedia.org/wiki/Seleucia_(Pamphylia). Should be SELKÉ"	false	false	false	"inside main location"		
12767	14070	"Katie McDonough"	"w1755 w1760 w1762"	"Itch - il"								"real, existing < 1800"		false	false	false	"contains main location"		
12795	11991	"Laure Philip"	w23	Bonaire	12.2	-68.25	0	geonames	7609816	ADM1	BQ	"real, existing < 1800"		false	true	false		Bonaire	108737
12795	11992	"Laure Philip"	w32	Bonaire	12.2	-68.25	0	geonames	7609816	ADM1	BQ	"real, existing < 1800"		false	true	false		Bonaire	108737
12795	11993	"Laure Philip"	"w90 w99"	"South America"	-14.60485	-57.65625	0	geonames	6255150	CONT		"real, existing < 1800"		false	false	false	south	"South America"	26769
12795	11994	"Laure Philip"	w136	Caracas	10.48801	-66.87919	0	geonames	3646738	PPLC	VE	"real, existing < 1800"		false	false	true	south	Caracas	55289
12795	11995	"Laure Philip"	w168	Curaçao	12.16667	-68.96667	0	geonames	7626836	PCLIX	CW	"real, existing < 1800"		false	false	true	west	Curaçao	65205
12795	12005	"Katie McDonough"	"w90 w99"	"South America"	-14.60485	-57.65625	0	geonames	6255150	CONT		"real, existing < 1800"		false	false	true	south	"South America"	26769
12795	12007	"Katie McDonough"	w168	Curaçao	12.16688	-68.96667	0	geonames	3513790	ISL	CW	"real, existing < 1800"		false	false	true	west	Curaçao	65205
12795	12226	"Simon Burrows"	w23	"Bonaire, Sint Eustatius, and Saba"	12.21286	-68.29445	0	geonames	7626844	PCLIX	BQ	"real, existing < 1800"		false	true	false		Bonaire	108737
12795	12227	"Simon Burrows"	w32	"Bonaire, Sint Eustatius, and Saba"	12.21286	-68.29445	0	geonames	7626844	PCLIX	BQ	"real, existing < 1800"		false	true	false		Bonaire	108737
12795	12228	"Simon Burrows"	"w90 w99"	"South America"	-14.60485	-57.65625	0	geonames	6255150	CONT		"real, existing < 1800"		false	false	true	south		
12795	12229	"Simon Burrows"	w168	Curaçao	12.16667	-68.96667	0	geonames	7626836	PCLIX	CW	"real, existing < 1800"		false	false	true	east	Curaçao	65205
12795	12252	"Simon Burrows"	w136	Caracas	10.48801	-66.87919	0	geonames	3646738	PPLC	VE	"real, existing < 1800"	"relational data unclear (au nord?) and Caracai appears OCR error for Caracas, which was a province in modern Venezuela at time."	false	false	true		Caracas	55289
12795	13985	"Katie McDonough"	w23	"Bonaire Island"	12.19106	-68.2567	0	geonames	3513881	ISL	BQ	"real, existing < 1800"		false	true	false		Bonaire	108737
12795	13986	"Katie McDonough"	w32	"Bonaire Island"	12.19106	-68.2567	0	geonames	3513881	ISL	BQ	"real, existing < 1800"		false	true	false		Bonaire	108737
12795	13987	"Katie McDonough"	w136	Caracas	10.48801	-66.87919	0	geonames	3646738	PPLC	VE	"real, existing < 1800"		false	false	false	south	"Venezuela Province"	
12868	12447	"Katie McDonough"	w62	Africa	7.1881	21.09375	0	geonames	6255146	CONT		"real, existing < 1800"		false	false	false	"contains main location"	Africa	5334607
12868	12448	"Katie McDonough"	w88	Morocco	32	-6	0	geonames	2542007	PCLI	MA	"real, existing < 1800"		false	false	false	"contains main location"		
12868	12449	"Katie McDonough"	w109	Fes	34.03313	-5.00028	0	geonames	2548885	PPLA	MA	"real, existing < 1800"		false	false	false	"contains main location"	"Kingdom of Fez"	3299135
12868	12450	"Katie McDonough"	w192	Fes	34.03313	-5.00028	0	geonames	2548885	PPLA	MA	"real, existing < 1800"		false	false	false	"contains main location"	"Kingdom of Fez"	3299135
12868	12451	"Katie McDonough"	w411	Vobrix								"real, historical"	"not in pleiades, attestation from Ptolomy"	false	false	true			
12868	12452	"Katie McDonough"	w23	"Garet Zalag"	29.00718	-0.58141	0	geonames	2474918	BUTE	DZ	"real, existing < 1800"		false	true	false			
12868	12453	"Katie McDonough"	w30	"Garet Zalag"	29.00718	-0.58141	0	geonames	2474918	BUTE	DZ	"real, existing < 1800"		false	true	false			
12868	12454	"Katie McDonough"	w326	Lampra								"real, existing < 1800"	?	false	false	true			
12893	13060	"Katie McDonough"	w87	Sweden	62	15	0	geonames	2661886	PCLI	SE	"real, existing < 1800"		false	false	false	"contains main location"	Sweden	5058739
12893	13061	"Katie McDonough"	w325	Skåne	55.98333	13.5	0	geonames	3337385	ADM1	SE	"real, existing < 1800"		false	false	false	"inside main location"	Scania	16749103
12893	13062	"Katie McDonough"	w314	Scania	55.98333	13.5	0	geonames	2678287	RGN	SE	"real, existing < 1800"		false	false	false	"inside main location"	Scania	16749103
12893	13063	"Katie McDonough"	w134	Götaland	57.5	14.5	0	geonames	2711552	RGN	SE	"real, existing < 1800"		false	false	false	"contains main location"	Götaland	190877
12893	13064	"Katie McDonough"	"w151 w155 w157"	Götaland	57.5	14.5	0	geonames	2711552	RGN	SE	"real, existing < 1800"		false	true	false		Götaland	190877
12893	13065	"Katie McDonough"	"w168 w175 w187"	Götaland	57.5	14.5	0	geonames	2711552	RGN	SE	"real, existing < 1800"		false	true	false		Götaland	190877
12893	13066	"Katie McDonough"	w199	Östergötland	58.41667	15.75	0	geonames	2685867	ADM1	SE	"real, existing < 1800"		false	false	false	north		
12893	13067	"Katie McDonough"	w220	Västergötland	58.01667	13.05	0	geonames	2664351	RGN	SE	"real, existing < 1800"		false	false	false	north	Västergötland	155547
12893	13068	"Katie McDonough"	w409	Blekinge	56.31667	15.08333	0	geonames	2721358	RGN	SE	"real, existing < 1800"		false	false	false	"inside main location"	Blekinge	24071774
12893	13069	"Katie McDonough"	w427	Halland	57.01667	12.7	0	geonames	2708802	RGN	SE	"real, existing < 1800"		false	false	false	"inside main location"	Halland	131927
13264	12493	"Katie McDonough"	w156	"River Severn"	51.61167	-2.63611	0	geonames	2638182	STM	GB	"real, existing < 1800"		false	false	true		"River Severn"	50807
13264	12494	"Katie McDonough"	w219	"River Yeo"	50.86667	-3.81667	0	geonames	2633380	STM	GB	"real, existing < 1800"		false	true	false		"Lox Yeo River"	22421495
13264	12495	"Katie McDonough"	w23	"River Yeo"	50.86667	-3.81667	0	geonames	2633380	STM	GB	"real, historical"		false	true	false			
13264	12496	"Katie McDonough"	"w64 w71"	"United Kingdom"	54.75844	-2.69531	0	geonames	2635167	PCLI	GB	"real, existing < 1800"		false	false	false	"contains main location"		
13264	12497	"Katie McDonough"	w31	"River Yeo"	50.86667	-3.81667	0	geonames	2633380	STM	GB	"real, historical"		false	true	false		"River Yeo (South Somerset)"	20792330
13446	12651	"Katie McDonough"	w79	Cyprus	35.00304	32.98791	0	geonames	146670	ISL	CY	"real, existing < 1800"		false	false	false	"contains main location"		
13446	12652	"Katie McDonough"	w23	Tremithous	35.08165	33.60437	0	geonames	15959	ANS	CY	"real, historical"	https://pleiades.stoa.org/places/707636	false	true	false		Tremetousia	23203647
13446	12653	"Katie McDonough"	w34	Tremithous	35.08165	33.60437	0	geonames	15959	ANS	CY	"real, historical"		false	true	false		Tremetousia	23203647
13446	12654	"Katie McDonough"	w234	Tremithous	35.08165	33.60437	0	geonames	15959	ANS	CY	"real, historical"		false	true	false		Tremetousia	23203647
13446	12655	"Katie McDonough"	w364	Tremithous	35.08165	33.60437	0	geonames	15959	ANS	CY	"real, historical"		false	true	false		Tremetousia	23203647
13446	14150	"Laure Philip"	w23	Tremetousiá	35.08377	33.60844	0	geonames	146029	PPL	CY	"real, existing < 1800"		false	true	false		Tremetousia	23203647
13446	14151	"Laure Philip"	w34	Tremetousiá	35.08377	33.60844	0	geonames	146029	PPL	CY	"real, existing < 1800"		false	true	false		Tremetousia	23203647
13446	14152	"Laure Philip"	w79	Cyprus	35	33	0	geonames	146669	PCLI	CY	"real, existing < 1800"		false	false	false	"contains main location"	Cyprus	5593
13446	14153	"Laure Philip"	w234	Tremetousiá	35.08377	33.60844	0	geonames	146029	PPL	CY	"real, historical"		false	true	false		Tremetousia	23203647
13446	14154	"Laure Philip"	w364	Tremetousiá	35.08377	33.60844	0	geonames	146029	PPL	CY	"real, existing < 1800"		false	true	false		Tremetousia	23203647
13788	13313	"Katie McDonough"	w198	Roussillon	42.5	2.5	0	geonames	2982453	RGN	FR	"real, existing < 1800"		false	false	false	"contains main location"	Roussillon	171409
13788	13314	"Katie McDonough"	w217	Tech	42.58935	3.04426	0	geonames	2973238	STM	FR	"real, existing < 1800"		false	false	false	"surrounded by main"	"Tech (river)"	9159627
13788	13315	"Katie McDonough"	"w23 w29 w32"	"Prats de Molló"	42.40404	2.47928	0	geonames	2985564	PPL	FR	"real, existing < 1800"		false	true	false		Prats-de-Mollo-la-Preste	3589447
13788	13316	"Katie McDonough"	"w40 w46 w49"	"Prats de Molló"	42.40404	2.47928	0	geonames	2985564	PPL	FR	"real, existing < 1800"		false	true	false		Prats-de-Mollo-la-Preste	3589447
13788	13317	"Katie McDonough"	"w58 w64 w67"	"Prats de Molló"	42.40404	2.47928	0	geonames	2985564	PPL	FR	"real, existing < 1800"		false	true	false			
13788	13318	"Katie McDonough"	"w75 w81 w84"	"PRATS DE MOULIOU"								"real, existing < 1800"		false	true	false			
13788	13319	"Katie McDonough"	"w134 w141 w144"	"Forcia de Pratis"								"real, historical"	https://ca.wikipedia.org/wiki/For%C3%A7a_de_Prats	false	true	false			
13788	13320	"Katie McDonough"	w296	Roussillon	42.5	2.5	0	geonames	2982453	RGN	FR	"real, historical"		true	false	false	"contains main location"	Roussillon	171409
13788	13321	"Katie McDonough"	"w345 w350 w352"	Mont-Louis	42.51017	2.11929	0	geonames	2992296	PPL	FR	"real, existing < 1800"		false	false	false	"north west"	Mont-Louis	3466324
13788	13470	"Laure Philip"	"w23 w29 w32"	"Prats de Molló"	42.40404	2.47928	0	geonames	2985564	PPL	FR	"real, existing < 1800"		false	true	false		Prats-de-Mollo-la-Preste	3589447
13788	13471	"Laure Philip"	w58	"Prats de Molló"	42.40404	2.47928	0	geonames	2985564	PPL	FR	"real, existing < 1800"		false	true	false		Prats-de-Mollo-la-Preste	3589447
13788	13472	"Laure Philip"	"w40 w49"	"Prats de Molló"	42.40404	2.47928	0	geonames	2985564	PPL	FR	"real, existing < 1800"		false	true	false		Prats-de-Mollo-la-Preste	3589447
13788	13473	"Laure Philip"	"w75 w81 w84"	"Prats de Molló"	42.40404	2.47928	0	geonames	2985564	PPL	FR	"real, existing < 1800"		false	true	false		Prats-de-Mollo-la-Preste	3589447
13788	13474	"Laure Philip"	w183	France	46	2	0	geonames	3017382	PCLI	FR	"real, existing < 1800"		false	false	false	"contains main location"	France	5843419
13788	13475	"Laure Philip"	w198	Languedoc-Roussillon	43.66667	3.16667	0	geonames	3007669	RGN	FR	"real, existing < 1800"		false	false	false	"contains main location"	Roussillon	171409
13788	13476	"Laure Philip"	w296	Languedoc-Roussillon	43.66667	3.16667	0	geonames	3007669	RGN	FR	"real, historical"		true	false	false		Roussillon	171409
13788	13477	"Laure Philip"	"w345 w350 w352"	Mont-Louis	42.51017	2.11929	0	geonames	2992296	PPL	FR	"real, existing < 1800"		false	false	true		Mont-Louis	3466324
13892	12785	"Katie McDonough"	w518	Sepino	41.40782	14.61938	0	geonames	3166720	PPLA3	IT	"real, existing < 1800"		false	true	false		Sepino	6783209
13892	12786	"Katie McDonough"	w538	Molise	41.66667	14.5	0	geonames	3173222	ADM1	IT	"real, existing < 1800"		false	false	false	"contains main location"	Molise	79641
13892	12787	"Katie McDonough"	w566	Naples	40.85631	14.24641	0	geonames	3172394	PPLA	IT	"real, existing < 1800"		false	false	false	"contains main location"	Naples	55880
13892	12788	"Katie McDonough"	w326	Sirpium								"real, historical"	https://pleiades.stoa.org/places/433125	false	false	true			
13892	12789	"Katie McDonough"	w302	Sepinum								"real, historical"	?	false	true	false			
13892	12790	"Katie McDonough"	w140	"Fiume Tammaro"	41.15	14.83333	0	geonames	3165945	STM	IT	"real, historical"	https://pleiades.stoa.org/places/442808	false	false	true			
13892	12791	"Katie McDonough"	w115	Appennines	43	13	0	geonames	3182982	MTS	IT	"real, existing < 1800"		false	false	true			
13892	12792	"Katie McDonough"	w74	Italy	42.83333	12.83333	0	geonames	3175395	PCLI	IT	"real, existing < 1800"		false	false	false	"contains main location"	Italy	14532
13892	12793	"Katie McDonough"	w33	Saepinum	41.40954	14.61881	0	geonames	7289564	ANS	IT	"real, historical"		false	true	false			
13892	12794	"Katie McDonough"	w23	Saepinum	41.40954	14.61881	0	geonames	7289564	ANS	IT	"real, historical"		false	true	false			
13892	13589	"Laure Philip"	w23	Saepinum	41.40954	14.61881	0	geonames	7289564	ANS	IT	"real, historical"		false	true	false		saepinum	
13892	13590	"Laure Philip"	w33	Saepinum	41.40954	14.61881	0	geonames	7289564	ANS	IT	"real, extra terrestrial"		false	true	false		saepinum	
13892	13591	"Laure Philip"	w74	Italy	42.83333	12.83333	0	geonames	3175395	PCLI	IT	"real, historical"		false	false	false	"contains main location"	Italy	14532
13892	13592	"Laure Philip"	w115	Appennines	43	13	0	geonames	3182982	MTS	IT	"real, existing < 1800"		false	false	true		"apeninnes mountains"	
13892	13593	"Laure Philip"	w140	"Fiume Tammaro"	41.15	14.83333	0	geonames	3165945	STM	IT	"real, existing < 1800"	"dbpedia isn't picking up tammaro river"	false	false	true		"San Tammaro"	6769400
13892	13594	"Laure Philip"	w302	Saepinum	41.40954	14.61881	0	geonames	7289564	ANS	IT	"real, existing < 1800"		false	true	false		saepinum	
13892	13595	"Laure Philip"	w326	Morcone	41.34269	14.66889	0	geonames	3172612	PPLA3	IT	"real, existing < 1800"		false	false	true		Morcone	6770363
13892	13596	"Laure Philip"	w518	Supino	41.62135	13.23452	0	geonames	3166023	PPLA3	IT	"real, existing < 1800"		false	true	false		Supino	6768038
13892	13597	"Laure Philip"	w538	Molise	41.66667	14.5	0	geonames	3173222	ADM1	IT	"real, existing < 1800"		false	false	false	"contains main location"	Molise	79641
13892	13598	"Laure Philip"	w566	Naples	40.88333	14.41667	0	geonames	3172391	ADM2	IT			false	false	false	"contains main location"	"Kingdom of Naples"	258779
13994	12341	"Laure Philip"	w23	Somme-Leuze	50.33699	5.36705	0	geonames	2786387	PPL	BE	"real, existing < 1800"		false	true	false		Somme-Leuze	175671
13994	12342	"Laure Philip"	w30	Somme-Leuze	50.33699	5.36705	0	geonames	2786387	PPL	BE	"real, existing < 1800"		false	true	false		Somme-Leuze	175671
13994	12345	"Laure Philip"	w45	Somme-Leuze	50.33699	5.36705	0	geonames	2786387	PPL	BE	"real, existing < 1800"		false	true	false		Somme-Leuze	175671
13994	12346	"Laure Philip"	w70	Netherlands	52.25	5.75	0	geonames	2750405	PCLI	NL	"real, existing < 1800"		false	false	true		Netherlands	21148
13994	12347	"Laure Philip"	w103	"Hainaut Province"	50.5	3.83333	0	geonames	2796741	ADM2	BE	"real, historical"		false	false	false	"contains main location"	"County of Hainaut"	690885
13994	12349	"Laure Philip"	w126	Ath	50.62937	3.77801	0	geonames	2803010	PPL	BE	"real, existing < 1800"		false	false	true		Ath	175196
13994	12350	"Laure Philip"	w136	Condé-sur-l’Escaut	50.45436	3.58884	0	geonames	3023955	PPL	FR	"real, existing < 1800"		false	false	true		Condé-sur-l'Escaut	10543222
13994	12352	"Laure Philip"	w148	Mons	50.45413	3.95229	0	geonames	2790869	PPL	BE	"real, existing < 1800"		false	false	true		Mons	56495
13994	14088	"Katie McDonough"	w136	Condé-sur-l’Escaut	50.45436	3.58884	0	geonames	3023955	PPL	FR	"real, existing < 1800"		false	false	true		Condé-sur-l'Escaut	10543222
13994	14089	"Katie McDonough"	"w70 w75 w77"	Netherlands	52.25	5.75	0	geonames	2750405	PCLI	NL	"real, existing < 1800"		false	false	false	"contains main location"		
13994	14090	"Katie McDonough"	w103	"Hainaut Province"	50.5	3.83333	0	geonames	2796741	ADM2	BE	"real, historical"		false	false	false	"contains main location"	"County of Hainaut"	690885
13994	14091	"Katie McDonough"	w126	Ath	50.62937	3.77801	0	geonames	2803010	PPL	BE	"real, existing < 1800"		false	false	true		Ath	175196
13994	14092	"Katie McDonough"	w148	Mons	50.45413	3.95229	0	geonames	2790869	PPL	BE	"real, existing < 1800"		false	false	true		Mons	56495
13994	14093	"Katie McDonough"	w190	Waldeck	51.20618	9.06286	0	geonames	2815101	PPL	DE			true	false	false		"Waldeck, Hesse"	1598851
